linux,chrome,streaming_youtube,1679,101,1298,128.5008934,132.2641602,45,64,103,950,104,239,107,113,0,0,0,0,1077,64.15,0,0,0,0,0,0
linux,chrome,streaming_youtube,1814,100,1293,126.0589857,125.7532206,53,64,103,865,106,154,107,149,0,0,0,0,1014,55.9,0,0,0,0,0,0
linux,chrome,streaming_youtube,1718,80,1291,124.4004657,123.3045967,58,64,103,975,104,167,107,131,2,0.12,0,0,1110,64.61,1,0.06,0,0,0,0
linux,chrome,streaming_youtube,1530,72,1291,127.0679739,127.9389993,44,64,103,894,107,123,104,122,4,0.26,3,0.2,1001,65.42,0,0,0,0,0,0
linux,chrome,streaming_youtube,1930,101,1291,123.353886,118.7545544,35,64,103,1195,104,199,107,119,0,0,0,0,1326,68.71,0,0,0,0,0,0
linux,chrome,streaming_youtube,2130,91,1298,126.4981221,123.602719,75,64,103,1226,104,191,107,114,0,0,39,1.83,1373,64.46,3,0.14,0,0,1,0.05
linux,chrome,streaming_youtube,1722,68,1292,123.7578397,120.4259813,55,64,103,1012,104,153,107,126,0,0,0,0,1132,65.74,1,0.06,0,0,0,0
linux,chrome,streaming_youtube,2022,90,1298,122.0499505,120.3902079,65,64,103,1238,104,243,107,85,0,0,0,0,1366,67.56,0,0,0,0,0,0
linux,chrome,streaming_youtube,2094,72,1293,122.2707736,117.0736457,47,64,103,1139,104,243,107,132,1,0.05,3,0.14,1292,61.7,1,0.05,0,0,0,0
linux,chrome,streaming_youtube,2149,101,1293,119.735691,111.1187993,50,64,103,1336,104,252,107,110,0,0,0,0,1471,68.45,0,0,0,0,0,0
linux,chrome,streaming_youtube,2048,101,1293,121.3051758,112.2576388,48,64,103,1143,104,224,107,108,0,0,0,0,1298,63.38,0,0,0,0,0,0
linux,chrome,streaming_youtube,1859,92,1298,124.0941366,126.2444126,58,64,103,615,101,600,102,162,0,0,6,0.32,1377,74.07,0,0,0,0,1,0.05
linux,chrome,streaming_youtube,1939,92,1293,120.8628159,116.616379,52,64,101,907,103,411,102,137,0,0,2,0.1,1455,75.05,0,0,0,0,0,0
linux,chrome,streaming_youtube,1879,72,1298,125.2389569,127.4742431,68,64,103,1054,104,182,108,156,1,0.05,5,0.27,1184,63.01,4,0.21,0,0,0,0
linux,chrome,streaming_youtube,2076,101,1293,118.716763,106.7095879,38,64,103,1309,104,182,108,128,0,0,0,0,1445,69.6,0,0,0,0,0,0
linux,chrome,streaming_youtube,2138,101,1293,121.6155285,115.106897,51,64,103,1357,104,248,108,171,0,0,0,0,1499,70.11,0,0,0,0,0,0
linux,chrome,streaming_youtube,1975,101,1293,123.2891139,122.1990696,40,64,103,1252,104,183,108,162,0,0,0,0,1377,69.72,0,0,0,0,0,0
linux,chrome,streaming_youtube,846,101,1298,135.679669,152.8776462,55,64,101,378,103,160,108,58,0,0,0,0,586,69.26,0,0,0,0,0,0
linux,chrome,streaming_youtube,1992,72,1291,122.7043173,125.0635919,53,64,101,1180,103,252,102,114,1,0.05,3,0.15,1546,77.61,0,0,0,0,0,0
linux,chrome,streaming_youtube,2102,101,1291,119.3439581,109.2254547,54,64,103,1295,104,252,108,138,0,0,0,0,1424,67.75,1,0.05,0,0,0,0
linux,chrome,streaming_youtube,2034,101,1291,117.6248771,101.8014986,32,64,103,1366,104,193,108,123,0,0,0,0,1482,72.86,0,0,0,0,0,0
linux,chrome,streaming_youtube,2105,101,1291,118.7349169,104.7292269,53,64,103,1435,104,195,108,148,0,0,0,0,1553,73.78,0,0,0,0,0,0
linux,chrome,streaming_youtube,2092,101,1291,119.9388145,107.1627267,40,64,103,1387,104,203,108,154,0,0,0,0,1516,72.46,0,0,0,0,0,0
linux,chrome,streaming_youtube,2064,72,1291,121.7025194,115.6541585,41,64,103,1295,104,210,108,136,1,0.05,3,0.15,1433,69.43,0,0,0,0,0,0
linux,chrome,streaming_youtube,2226,52,1291,121.809973,114.3848122,47,64,103,1410,104,244,108,170,0,0,0,0,1563,70.21,0,0,0,0,0,0
linux,chrome,streaming_youtube,2138,52,1293,121.5088868,111.577347,63,64,103,1061,108,187,106,172,0,0,0,0,1209,56.56,2,0.09,0,0,0,0
linux,chrome,streaming_youtube,2024,101,1293,119.9481225,109.2683527,44,64,103,1223,104,160,108,139,0,0,0,0,1360,67.19,0,0,0,0,0,0
linux,chrome,streaming_youtube,1972,101,1293,120.7271805,110.8354115,62,64,103,1238,104,198,106,73,0,0,0,0,1356,68.76,0,0,0,0,0,0
linux,chrome,streaming_youtube,123,102,957,113.0813008,78.46915333,7,64,103,96,104,12,102,5,0,0,0,0,101,82.12,0,0,0,0,0,0
linux,edge,browsing,7956,60,1321,185.0672448,291.4057258,336,64,72,2884,60,709,92,667,1182,14.86,3551,44.63,135,1.7,24,0.3,20,0.25,20,0.25
linux,edge,browsing,8839,60,1321,119.8553004,139.3368175,275,64,92,4072,104,1392,72,1212,390,4.41,5284,59.78,223,2.53,8,0.09,6,0.07,81,0.92
linux,edge,browsing,3950,60,1321,146.244557,210.7214682,239,64,92,1929,72,425,101,214,186,4.71,2354,59.59,346,8.77,2,0.05,9,0.23,24,0.61
linux,edge,browsing,4696,60,1321,130.2148637,199.7828198,230,64,72,2329,92,984,104,122,132,2.81,3313,70.55,183,3.9,1,0.02,7,0.15,28,0.6
